movie_id,title,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre_str,pseudo_plot,tokens,tokens_genre_only,overview,keywords,cast,director,success
1544,It Takes Two (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,It Takes Two (1995) Comedy,"{'two', 'takes', 'Comedy', 'it'}",{'Comedy'},"Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.",matchmaking orphan identical twin relationship sabotage,Kirstie Alley Steve Guttenberg Ashley Olsen,Andy Tennant,True
1545,Frankie Starlight (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Drama Romance,Frankie Starlight (1995) Drama Romance,"{'starlight', 'Drama', 'Romance', 'frankie'}","{'Drama', 'Romance'}",The quirky story of a young boy's adventures growing up with his stunningly beautiful mother and the two very different men who love her.,flashback writer ireland troop ship,Matt Dillon Corban Walker Gabriel Byrne,Michael Lindsay-Hogg,True
1546,Shadows (Cienie) (1988),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Shadows (Cienie) (1988) Drama,"{'Drama', 'shadows'}",{'Drama'},"During the Second World War, tens of thousands of blonde, blue-eyed Polish children were snatched from their parents and given to German families. Lebensborn was part of Hitler's plan to expand the Aryan master race within the Third Reich. Eight-year old Jerzy returns home at the end of the war to a joyful reunion with his long-lost mother and grandfather. But problems arise as he is taunted by his peers and, longing for his missing father, burns with resentment for his new communist stepfather.",,Marzena Trybała Eugeniusz Kujawski Bogusław Linda,Jerzy Kaszubowski,True
1547,"Show, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"Show, The (1995) Documentary","{'Documentary', 'show,', 'the'}",{'Documentary'},"In this PBS documentary, technology experts Gina Smith and John Levine provide a light, plain English introduction to the Internet, World Wide Web and related technologies for work and home use.",internet world wide web,Gina Smith John R. Levine,Phillip Byrd,True
1548,The Courtyard (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action Thriller,The Courtyard (1995) Action Thriller,"{'Thriller', 'courtyard', 'the', 'Action'}","{'Thriller', 'Action'}",Architect Jonathan moves into an LA courtyard apartment complex; then one of his neighbors is murdered ... by mistake ... Jonathan was the intended victim!,,Mädchen Amick Andrew McCarthy Cheech Marin,Fred Walton,True
1549,Dream Man (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thriller,Dream Man (1995) Thriller,"{'dream', 'Thriller', 'man'}",{'Thriller'},"Kris is a homicide cop with psychic abilities. She works to prove that the prime suspect in her latest case (the much younger husband of the millionaire victim) is innocent. But are her visions true, or planned by someone who knows what she can see?",vision psychic,Patsy Kensit Bruce Greenwood Andrew McCarthy,René Bonnière,True
1550,Destiny Turns on the Radio (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Destiny Turns on the Radio (1995) Comedy,"{'on', 'radio', 'the', 'Comedy', 'destiny', 'turns'}",{'Comedy'},"Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can happen in that town of many possibilities...especially since there's been some weird electrical disturbances. As the stranger, fresh out of prison, tries to put his life back together--to recover his money from an old bank heist and the girl he lost in doing the job--something keeps interfering with his plans. Is it fate...or just Destiny?",heist expectant father,Dylan McDermott Nancy Travis Quentin Tarantino,Jack Baran,True
1551,"Glass Shield, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Glass Shield, The (1994) Drama","{'shield,', 'Drama', 'the', 'glass'}",{'Drama'},"J.J. is a rookie in the Sheriff's Department and the first black officer at that station. Racial tensions run high in the department as some of J.J.'s fellow officers resent his presence. His only real friend is the other new trooper, the first female officer to work there, who also suffers similar discrimination in the otherwise all-white male work environment. When J.J. becomes increasingly aware of police corruption during the murder trial of Teddy Woods, whom he helped to arrest, he faces difficult decisions and puts himself into grave personal danger in the service of justice.",,Michael Boatman Lori Petty Ice Cube,Charles Burnett,True
1552,"Hunted, The (1995)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,"Hunted, The (1995) Action","{'hunted,', 'the', 'Action'}",{'Action'},"Paul Racine, a high-powered American business executive in Japan, is catapulted into a maze of danger and intrigue after he and his sexy companion are the targets of assassins hired by the ruthless Kinjo.  To survive, Racine must join forces with a powerful samurai and together they will fight the force of evil in an awesome battle rooted in centuries of brutal conflict.",martial arts assassin samurai self sacrifice villainess secret society fistfight ninja one man army one against many sword duel good versus evil,Christopher Lambert John Lone Joan Chen,J.F. Lawton,True
1553,"Underneath, The (1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Mystery Thriller,"Underneath, The (1995) Mystery Thriller","{'Thriller', 'underneath,', 'the', 'Mystery'}","{'Thriller', 'Mystery'}",A recovering gambling addict attempts to reconcile with his family and friends but finds trouble and temptation when caught between feelings for his ex-wife and her dangerous hoodlum boyfriend.,armored car heist attempted robbery neo-noir,Peter Gallagher Alison Elliott William Fichtner,Steven Soderbergh,True
1554,Safe Passage (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Safe Passage (1994) Drama,"{'safe', 'Drama', 'passage'}",{'Drama'},"Recently estranged from her husband, and mother of seven sons, Mag Singer stands poised to pursue a whole new way of life. But when one of her children is involved in an explosion while on duty in the Middle East, Mag must rexamine everything she cherishes.",mother new jersey based on novel or book pain marriage premonition worry,Susan Sarandon Sam Shepard Robert Sean Leonard,Robert Allan Ackerman,True
1555,"Secret Adventures of Tom Thumb, The (1993)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure Children's,"Secret Adventures of Tom Thumb, The (1993) Adventure Children's","{'secret', ""Children's"", 'of', 'the', 'adventures', 'thumb,', 'tom', 'Adventure'}","{""Children's"", 'Adventure'}",A boy born the size of a small doll is kidnapped by a genetic lab and must find a way back to his father in this inventive adventure filmed using stop motion animation techniques.,stop motion,Nick Upton Deborah Collard Frank Passingham,Dave Borthwick,True
1556,Condition Red (1995),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Action Drama Thriller,Condition Red (1995) Action Drama Thriller,"{'condition', 'Thriller', 'Drama', 'Action', 'red'}","{'Thriller', 'Drama', 'Action'}",Prison guard falls in love with inmate. She wants him to let her escape.,prison guard,James Russo Cynda Williams Paul Calderon,Mika Kaurismäki,True
1557,Yankee Zulu (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy Drama,Yankee Zulu (1994) Comedy Drama,"{'yankee', 'zulu', 'Comedy', 'Drama'}","{'Comedy', 'Drama'}","Two South African boys, one white, Rhino, and one black, Zulu, go their separate ways after an incident. Many years later, they meet up again as adults, when one, after living for years in the United States, is now a wanted criminal. The two end up being a part of a madcap chase involving a check for a large amount of lottery money, pursued by Gen. Diehard and Rhino's ex-wife Rowena, who was the cause of the rift between the two protagonists.",slapstick comedy disguise old friends prize money interracial friendship,Leon Schuster John Matshikiza Wilson Dunster,Gray Hofmeyr,True
1558,Aparajito (1956),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Aparajito (1956) Drama,"{'aparajito', 'Drama'}",{'Drama'},"Apu and his family have moved away from the country to live in the bustling holy city of Benares. As he progresses from wide-eyed child to intellectually curious teenager, eventually studying in Kolkata, we witness his academic and moral education, as well as the growing complexity of his relationship with his mother.",scholarship based on novel or book loss of loved one varanasi pneumonia sequel coming of age black and white india calcutta mother son relationship,Karuna Banerjee Smaran Ghosal Pinaki Sengupta,Satyajit Ray,True
1559,Hostile Intentions (1994),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Action Drama Thriller,Hostile Intentions (1994) Action Drama Thriller,"{'Thriller', 'Drama', 'Action', 'intentions', 'hostile'}","{'Thriller', 'Drama', 'Action'}","A weekend of fun becomes a fight for survival when three American women land in a Mexican jail. After being sexually molested by the guards, they attempt to escape with the help of a fellow prisoner.",rape police corruption tijuana woman director,Tia Carrere Rigg Kennedy Lisa Dean Ryan,Catherine Cyran,True
1560,Clean Slate (Coup de Torchon) (1981),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Crime,Clean Slate (Coup de Torchon) (1981) Crime,"{'Crime', 'clean', 'slate'}",{'Crime'},"A pathetic police chief, humiliated by everyone around him, suddenly wants a clean slate in life, and resorts to drastic means to achieve it.",murder racism french noir voyeur french colony witty,Philippe Noiret Isabelle Huppert Jean-Pierre Marielle,Bertrand Tavernier,True
1561,Tigrero: A Film That Was Never Made (1994),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Documentary Drama,Tigrero: A Film That Was Never Made (1994) Documentary Drama,"{'never', 'was', 'that', 'film', 'tigrero:', 'made', 'Drama', 'Documentary', 'a'}","{'Drama', 'Documentary'}","In 1993, Sam Fuller takes Jim Jarmusch on a trip into Brazil's Mato Grosso, up the River Araguaia to the village of Santa Isabel Do Morro, where 40 years before, Zanuck had sent Fuller to scout a location and write a script for a movie based on a tigrero, a jaguar hunter. Sam hopes to find people who remember him, and he takes film he shot in 1954. He's Rip Van Winkle, and, indeed, a great deal changed in the village. There are televisions, watches, and brick houses. But, the same Karajá culture awaits as well. He gathers the villagers to show his old film footage, and people recognize friends and relatives, thanking Fuller for momentarily bringing them back to life.",,Jim Jarmusch Samuel Fuller,Mika Kaurismäki,True
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"Eye of Vichy, The (Oeil de Vichy, L') (1993) Documentary","{'Documentary', 'vichy,', 'of', 'the', 'eye'}",{'Documentary'},"Directed by French filmmaker Claude Chabrol, this documentary examines Nazi and Vichy newsreels and propaganda films from World War II meant to turn the French against the Jews and the Allied Forces and into Nazi sympathizers.  This movie is only made of archive pictures: the official newsreels that were broadcasted on French movie screens during 1940 and 1944 (the Occupation).",,,Claude Chabrol,True
1563,"Promise, The (Versprechen, Das) (1994)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Romance,"Promise, The (Versprechen, Das) (1994) Romance","{'the', 'Romance', 'promise,'}",{'Romance'},The 16-year-old Ukrainian figure skater (Monica Keena) overcomes personal tragedies to become the 1994 Olympic gold medalist.,,Miguel Ferrer Monica Keena Susanna Thompson,Charles Jarrott,True
1564,To Cross the Rubicon (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,To Cross the Rubicon (1991) Drama,"{'cross', 'Drama', 'the', 'to', 'rubicon'}",{'Drama'},"Kendall (Patricia Royce) just got dumped by her boyfriend, David (J.D. Souther). But it's nothing that a much younger rock musician -- and the advice of her best friend (and David's ex-), Claire (Lorraine Devon) -- couldn't fix. Only problem is, Claire and David have rekindled their lost romance. Now, Claire and Kendall's friendship is put to the ultimate test as they try to help each other decipher men and love in this romantic comedy.",,Billy Burke Jeffrey Dean Morgan Lorraine Devon Wilke,Barry Caillier,True
1565,Daens (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Daens (1992) Drama,"{'Drama', 'daens'}",{'Drama'},"In the 1890s, Father Adolf Daens goes to Aalst, a textile town where child labor is rife, pay and working conditions are horrible, the poor have no vote, and the Catholic church backs the petite bourgeoisie in oppressing workers. He writes a few columns for the Catholic paper, and soon workers are listening and the powerful are in an uproar. He's expelled from the Catholic party, so he starts the Christian Democrats and is elected to Parliament. After Rome disciplines him, he must choose between two callings, as priest and as champion of workers. In subplots, a courageous young woman falls in love with a socialist and survives a shop foreman's rape; children die; prelates play billiards.",biography industrial revolution,Jan Decleir Gérard Desarthe Antje De Boeck,Stijn Coninx,True
1566,"Man from Down Under, The (1943)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Man from Down Under, The (1943) Drama","{'from', 'Drama', 'under,', 'the', 'man', 'down'}",{'Drama'},An Australian blowhard raises two orphaned children as his own in the years leading up to WWII.,australia allies,Charles Laughton Binnie Barnes Richard Carlson,Robert Z. Leonard,True
1567,Careful (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Careful (1992) Comedy,"{'careful', 'Comedy'}",{'Comedy'},The mountain-village passions of a German widow and her sons unfold in the style of a 1920s expressionist movie.,surreal,Kyle McCulloch Małgorzata Dobrowolska Sarah Neville,Guy Maddin,True
1568,Vermont Is For Lovers (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy Romance,Vermont Is For Lovers (1992) Comedy Romance,"{'vermont', 'for', 'Romance', 'lovers', 'Comedy', 'is'}","{'Comedy', 'Romance'}","Vermont is for Lovers is an independently produced docudrama released in 1992, starring George Thrush and Marya Cohn and shot on location Tunbridge, Vermont. The film concerns a couple visiting Vermont in order to be married, and interviewing local residents on the subject of marriage. Largely improvised and using non-professional actors, the film was shown at various film festivals including the Melbourne International Film Festival and the Hawaii International Film Festival. The movie was not very well-received by the national press, with the New York Times calling it, “vaguely amiable.” While the Washington Post review commented that the film was an “all-too-easy target for ridicule,” it also mentioned one of the film’s high points: “In one scene, a typically droll Vermont resident (playing himself) sums up his state’s fabled coolness to strangers by suggesting that a sign be placed at the state line, reading ‘Welcome to Vermont. Now Leave.’”",,George Thrush Marya Cohn Ann O'Brien,John O'Brien,True
